# logL =3000,NumOfEigs=16812,alpha=10.0, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
14768 9.695482120998060E-28892 1.354971590277696E-288895 5.324446156567995E-288894 
14769 8.008076661726717E-28901 2.002250041095694E-288986 7.963671086641079E-288985 
14770 6.592616255415642E-28910 2.862951960367822E-289077 1.152596018934150E-289075 
14771 5.409512503753536E-28919 3.961114359126620E-289168 1.614231587303727E-289166 
14772 4.424143573154773E-28928 5.303080435758323E-289259 2.187658322410730E-289257 
14773 3.606376308056868E-28937 6.869838128523302E-289350 2.868917570399630E-289348 
14774 2.930107878020121E-28946 8.611368858238920E-289441 3.640672162847989E-289439 
14775 2.372831575821835E-28955 1.044492247573779E-289531 4.470643108303903E-289530 
14776 1.915230036432493E-28964 1.225873148562949E-289622 5.312309328125643E-289621 
14777 1.540797970478164E-28973 1.392172556656402E-289713 6.108317951151014E-289712 
14778 1.235495500090367E-28982 1.529846195034772E-289804 6.796492468900843E-289803 
14779 9.874323445215337E-28992 1.626707917975454E-289895 7.317672529306094E-289894 
14780 7.865824183117753E-29001 1.673703172887153E-289986 7.624055108033248E-289985 
14781 6.245278640670234E-29010 1.666304197281432E-290077 7.686418179181875E-290076 
14782 4.942311311074133E-29019 1.605229262065694E-290168 7.498716173158009E-290167 
14783 3.898334153655528E-29028 1.496327712320646E-290259 7.079046232995523E-290258 
14784 3.064775795900878E-29037 1.349656288434348E-290350 6.466771372992354E-290349 
14785 2.401535609771528E-29046 1.177948756806454E-290441 5.716433966549433E-290440 
14786 1.875642312970874E-29055 9.948012131005188E-290533 4.889762894769070E-290531 
14787 1.460096888737410E-29064 8.129294303654138E-290624 4.047392622607763E-290622 
14788 1.132880200860533E-29073 6.428001343800189E-290715 3.241811782582052E-290713 
14789 8.761065942141308E-29083 4.918193174169588E-290806 2.512610571129672E-290804 
14790 6.753059195190880E-29092 3.641175881340983E-290897 1.884462477437641E-290895 
14791 5.188177227095313E-29101 2.608459642984368E-290988 1.367649250264337E-290986 
14792 3.972827262082490E-29110 1.808143586172669E-291079 9.604768343919801E-291078 
14793 3.032181463663642E-29119 1.212796614526518E-291170 6.527155858300658E-291169 
14794 2.306647946678475E-29128 7.871350343799971E-291262 4.292259762840288E-291260 
14795 1.748952667834713E-29137 4.943296424910526E-291353 2.731322212890739E-291351 
14796 1.321738089599765E-29146 3.003932344035491E-291444 1.681840482263166E-291442 
14797 9.955964902919609E-29156 1.766321114964709E-291535 1.002124298353844E-291533 
14798 7.474667941356850E-29165 1.004974707913654E-291626 5.778076783576130E-291625 
14799 5.593337699381077E-29174 5.532819456914602E-291718 3.223813804390199E-291716 
14800 4.171773881067175E-29183 2.947431348244890E-291809 1.740530019020265E-291807 
14801 3.101280565636186E-29192 1.519310948107580E-291900 9.093226542161618E-291899 
14802 2.297904233149550E-29201 7.578012947818749E-291992 4.597052138466603E-291990 
14803 1.697044994318772E-29210 3.657376430007336E-292083 2.248877366017957E-292081 
14804 1.249180933545904E-29219 1.708006661250551E-292174 1.064576911799440E-292172 
14805 9.164903327193830E-29229 7.718181270720072E-292266 4.876556252322481E-292264 
14806 6.701946781935678E-29238 3.374782903055773E-292357 2.161595158809732E-292355 
14807 4.884775405031483E-29247 1.427848382404246E-292448 9.271722083146118E-292447 
14808 3.548613970276372E-29256 5.845526997928497E-292540 3.848321766399329E-292538 
14809 2.569469349632004E-29265 2.315637137535058E-292631 1.545636178241345E-292629 
14810 1.854379614625393E-29274 8.876107126920560E-292723 6.007144758331309E-292721 
14811 1.333903340573778E-29283 3.292150592899872E-292814 2.259195665357955E-292812 
14812 9.563581919800197E-29293 1.181522276133458E-292905 8.221754793728127E-292904 
14813 6.834194022075885E-29302 4.103071955476696E-292997 2.895343663851308E-292995 
14814 4.867708012366048E-29311 1.378736536648811E-293088 9.866443768744304E-293087 
14815 3.455669668807843E-29320 4.482892269269030E-293180 3.253464676359197E-293178 
14816 2.445177567805912E-29329 1.410392922785532E-293271 1.038141308193365E-293269 
14817 1.724483558369136E-29338 4.293650316057564E-293363 3.205470423778078E-293361 
14818 1.212210886461031E-29347 1.264788448762021E-293454 9.577496491229547E-293453 
14819 8.493129808709633E-29357 3.605070066455525E-293546 2.769090531144937E-293544 
14820 5.930998267255146E-29366 9.942922690479632E-293638 7.747243979048778E-293636 
14821 4.128176707156166E-29375 2.653498714742409E-293729 2.097404702007515E-293727 
14822 2.863908911412115E-29384 6.852169529742514E-293821 5.494676988687703E-293819 
14823 1.980298031203022E-29393 1.712149361022657E-293912 1.392922720004798E-293910 
14824 1.364810443013633E-29402 4.139610311154633E-294004 3.416935674367015E-294002 
14825 9.375286270199506E-29412 9.684595074467447E-294096 8.110945988913241E-294094 
14826 6.418996678473656E-29421 2.192338449726675E-294187 1.863078445406712E-294185 
14827 4.380464550871376E-29430 4.802172898648600E-294279 4.141099817052582E-294277 
14828 2.979501361691189E-29439 1.017822327418470E-294370 8.906871400543539E-294369 
14829 2.019935018498894E-29448 2.087421127864160E-294462 1.853785968154781E-294460 
14830 1.364902388047706E-29457 4.142399944107744E-294554 3.733523804737247E-294552 
14831 9.192553518842116E-29467 7.954222975562457E-294646 7.276175815421086E-294644 
14832 6.170794895062712E-29476 1.477907342558648E-294737 1.372184059091436E-294735 
14833 4.128729404771809E-29485 2.657053471278556E-294829 2.504070088851477E-294827 
14834 2.753354214432080E-29494 4.622287490261559E-294921 4.421865383094447E-294919 
14835 1.830113827232294E-29503 7.780672114754124E-295013 7.555957021735847E-295011 
14836 1.212451740833445E-29512 1.267303707015354E-295104 1.249390980869123E-295102 
14837 8.006102694307673E-29522 1.997320024473841E-295196 1.999089230902323E-295194 
14838 5.269242432178531E-29531 3.045915813582597E-295288 3.095215690510259E-295286 
14839 3.456571351497678E-29540 4.494603156742884E-295380 4.637400264948833E-295378 
14840 2.260024704045357E-29549 6.417530701581520E-295472 6.723310557293628E-295470 
14841 1.472825022666628E-29558 8.866406354117986E-295564 9.432280068798690E-295562 
14842 9.566639789174301E-29568 1.185305527714605E-295655 1.280486866730070E-295653 
14843 6.193526250658113E-29577 1.533260394483003E-295747 1.682125889057896E-295745 
14844 3.996564525351674E-29586 1.919129947168419E-295839 2.138290896334141E-295837 
14845 2.570431022368364E-29595 2.324318460749890E-295931 2.630268019431864E-295929 
14846 1.647765289364167E-29604 2.723890167102108E-296023 3.130820347525608E-296021 
14847 1.052822141672935E-29613 3.088774408000469E-296115 3.606128650786069E-296113 
14848 6.704786083180349E-29623 3.389107566938193E-296207 4.019288779053505E-296205 
14849 4.255838034662726E-29632 3.598214147102763E-296299 4.334930414436242E-296297 
14850 2.692498677181093E-29641 3.696503120254288E-296391 4.524181044759856E-296389 
14851 1.697837571609131E-29650 3.674493555803817E-296483 4.569016713975150E-296481 
14852 1.067104639222475E-29659 3.534322464135629E-296575 4.465092324989473E-296573 
14853 6.684795030408318E-29669 3.289402707010296E-296667 4.222435899563012E-296665 
14854 4.173874578359941E-29678 2.962306819063680E-296759 3.863853156263427E-296757 
14855 2.597531951047284E-29687 2.581339186223519E-296851 3.421393973679369E-296849 
14856 1.611211669551062E-29696 2.176517072219829E-296943 2.931638961456157E-296941 
14857 9.961264872976113E-29706 1.775746526421167E-297035 2.430764074836902E-297033 
14858 6.138278083418511E-29715 1.401850450898911E-297127 1.950293884615246E-297125 
14859 3.770064710492638E-29724 1.070838895333789E-297219 1.514196487433212E-297217 
14860 2.307922473495444E-29733 7.914951399653555E-297312 1.137599350332658E-297309 
14861 1.408198204754277E-29742 5.660749727363031E-297404 8.270301871916694E-297402 
14862 8.563997019478821E-29752 3.917429287346999E-297496 5.818061584874222E-297494 
14863 5.191099722511153E-29761 2.623190373518903E-297588 3.960592781945193E-297586 
14864 3.136262258243206E-29770 1.699651214724170E-297680 2.608957442178076E-297678 
14865 1.888580492334635E-29779 1.065592328848445E-297772 1.663024792012276E-297770 
14866 1.133518850826149E-29788 6.464330629190942E-297865 1.025782718017304E-297862 
14867 6.780974429202376E-29798 3.794522722474166E-297957 6.122615094633293E-297955 
14868 4.043203221461475E-29807 2.155220935876054E-298049 3.536254094476956E-298047 
14869 2.402863668611099E-29816 1.184479095145535E-298141 1.976400223501893E-298139 
14870 1.423320746415859E-29825 6.298888027570034E-298234 1.068885660539015E-298231 
14871 8.403235002009845E-29835 3.241165306418469E-298326 5.593872109389644E-298324 
14872 4.944931854070804E-29844 1.613760945315004E-298418 2.832818439777445E-298416 
14873 2.900308380692711E-29853 7.774596640677218E-298511 1.388193076242131E-298508 
14874 1.695501196830249E-29862 3.624241240032174E-298603 6.582728340912991E-298601 
14875 9.879206705626741E-29872 1.634770586583507E-298695 3.020556176438288E-298693 
14876 5.737412623794457E-29881 7.135048630412931E-298788 1.341197783719664E-298785 
14877 3.321086056877330E-29890 3.013265395149096E-298880 5.762668835342998E-298878 
14878 1.916082473015452E-29899 1.231340244137039E-298972 2.395959229375426E-298970 
14879 1.101839363040065E-29908 4.868766258490616E-299065 9.639624354565074E-299063 
14880 6.315276596884385E-29918 1.862772666900203E-299157 3.752889026357214E-299155 
14881 3.607750283786939E-29927 6.896056107514480E-299250 1.413826964170481E-299247 
14882 2.054237032140044E-29936 2.470254117000445E-299342 5.154086743338208E-299340 
14883 1.165828376561956E-29945 8.562139721802842E-299435 1.818160055969346E-299432 
14884 6.594603137876592E-29955 2.871592035285305E-299527 6.206366623526108E-299525 
14885 3.718028158735874E-29964 9.318861071257112E-299620 2.050065167783861E-299617 
14886 2.089328087894015E-29973 2.926189977992671E-299712 6.552738429167554E-299710 
14887 1.170228203996681E-29982 8.890817601870948E-299805 2.026762794577957E-299802 
14888 6.532876088589557E-29992 2.613847823175594E-299897 6.066077296476151E-299895 
14889 3.635031795874369E-30001 7.435637880778357E-299990 1.756862941774871E-299987 
14890 2.015960098779326E-30010 2.046705757416957E-300082 4.923713223317712E-300080 
14891 1.114360132650998E-30019 5.451195464038327E-300175 1.335280612322011E-300172 
14892 6.139586303850537E-30029 1.404841011493193E-300267 3.504106217660890E-300265 
14893 3.371495234593372E-30038 3.503173062784515E-300360 8.898297193690251E-300358 
14894 1.845337819411388E-30047 8.452689505855769E-300453 2.186560390687669E-300450 
14895 1.006697747958108E-30056 1.973454245811454E-300545 5.199253252985154E-300543 
14896 5.473841088494996E-30066 4.458183532043327E-300638 1.196314573507517E-300635 
14897 2.966573673598344E-30075 9.745126351226491E-300731 2.663635166667151E-300728 
14898 1.602462767685865E-30084 2.061178332014517E-300823 5.738904691472680E-300821 
14899 8.627611977828542E-30094 4.218345410958013E-300916 1.196487622063573E-300913 
14900 4.629809274405664E-30103 8.353473453309091E-301009 2.413861419314672E-301006 
14901 2.476312366793449E-30112 1.600627803695561E-301101 4.712391700106030E-301099 
14902 1.320132654657472E-30121 2.967644191700168E-301194 8.902159205234339E-301192 
14903 7.014545452404237E-30131 5.323918859923128E-301287 1.627324852154308E-301284 
14904 3.714935665975931E-30140 9.241640342452805E-301380 2.878578534555671E-301377 
14905 1.960978605627617E-30149 1.552260643191669E-301472 4.927275363310866E-301470 
14906 1.031725583423715E-30158 2.522772502721874E-301565 8.161321951794534E-301563 
14907 5.410349502958342E-30168 3.967247553155717E-301658 1.308094479244689E-301655 
14908 2.827848965649148E-30177 6.036680537458253E-301751 2.028815903632207E-301748 
14909 1.473183542482016E-30186 8.888012903667753E-301844 3.044886397118989E-301841 
14910 7.649397980574771E-30196 1.266218515070894E-301936 4.422058391613882E-301934 
14911 3.958834953943524E-30205 1.745460610395007E-302029 6.214451135711090E-302027 
14912 2.042101232047340E-30214 2.328138241623378E-302122 8.450959250513997E-302120 
14913 1.049921577748985E-30223 3.004724820194057E-302215 1.112075219046418E-302212 
14914 5.380295996311797E-30233 3.752301966032254E-302308 1.416078224201854E-302305 
14915 2.748053485194810E-30242 4.534066674815544E-302401 1.744878740363844E-302398 
14916 1.398987675468141E-30251 5.301209609632905E-302494 2.080502220061130E-302491 
14917 7.098593090830662E-30261 5.997343328261054E-302587 2.400468666402966E-302584 
14918 3.590048802463689E-30270 6.565073830129857E-302680 2.680086584867449E-302677 
14919 1.809664596626112E-30279 6.953716691270860E-302773 2.895519765694622E-302770 
14920 9.092126849143216E-30289 7.126740620219955E-302866 3.027116731197475E-302863 
14921 4.553051168205840E-30298 7.067428141108126E-302959 3.062363420943988E-302956 
14922 2.272527855890168E-30307 6.781538704235720E-303052 2.997845275277318E-303049 
14923 1.130538950617558E-30316 6.296386637779487E-303145 2.839792615594916E-303142 
14924 5.605720817620224E-30326 5.656538384526050E-303238 2.603088672714705E-303235 
14925 2.770428912275387E-30335 4.917067835794723E-303331 2.308959018439065E-303328 
14926 1.364684184978693E-30344 4.135782369037936E-303424 1.981839192318060E-303421 
14927 6.700186608238586E-30354 3.365929970168124E-303517 1.646059486987764E-303514 
14928 3.278772024319781E-30363 2.650625061117128E-303610 1.322962594768282E-303607 
14929 1.599208598417280E-30372 2.019701801496592E-303703 1.028903228122451E-303700 
14930 7.774430307724393E-30382 1.489093057322549E-303796 7.743305962782527E-303794 
14931 3.767051755313308E-30391 1.062311691005293E-303889 5.639014816467654E-303887 
14932 1.819299261171968E-30400 7.332929718253420E-303983 3.973790589711615E-303980 
14933 8.757421105498628E-30410 4.897770444355691E-304076 2.709765092429464E-304073 
14934 4.201630415847253E-30419 3.165297787153268E-304169 1.788064728092819E-304166 
14935 2.009226871281810E-30428 1.979364918167605E-304262 1.141720382151813E-304259 
14936 9.576561720814773E-30438 1.197656322312910E-304355 7.054418131761630E-304353 
14937 4.549458851062211E-30447 7.011864320118970E-304449 4.217815386960749E-304446 
14938 2.154166935606385E-30456 3.972186646905710E-304542 2.440275510030272E-304539 
14939 1.016642930660245E-30465 2.177311377270926E-304635 1.366202518786871E-304632 
14940 4.782191902712876E-30475 1.154798174656474E-304728 7.401440078100917E-304726 
14941 2.242100159927419E-30484 5.926334867793144E-304822 3.880094462298964E-304819 
14942 1.047737443401714E-30493 2.942799939888795E-304915 1.968309078833539E-304912 
14943 4.879994752013293E-30503 1.413935637225354E-305008 9.662048610277064E-305006 
14944 2.265456201131756E-30512 6.573441364844414E-305102 4.589549583233075E-305099 
14945 1.048241622970540E-30521 2.956991630722811E-305195 2.109579223968026E-305192 
14946 4.834332700379451E-30531 1.287067858649810E-305288 9.383104191266915E-305286 
14947 2.222189365692409E-30540 5.420592258746894E-305382 4.038519307425515E-305379 
14948 1.018110646314728E-30549 2.208949969683066E-305475 1.681987305649978E-305472 
14949 4.649200404103160E-30559 8.710012131548235E-305569 6.778727712705174E-305566 
14950 2.116074329521779E-30568 3.323114292442277E-305662 2.643617334507631E-305659 
14951 9.599595291732289E-30578 1.226776171034838E-305755 9.976401473884137E-305753 
14952 4.340545094485883E-30587 4.382065010918820E-305849 3.643125819384670E-305846 
14953 1.956162610767293E-30596 1.514557020620547E-305942 1.287358036175239E-305939 
14954 8.786885298197462E-30606 5.065072472759477E-306036 4.401994058075953E-306033 
14955 3.933999248802193E-30615 1.638999487052275E-306129 1.456546926606927E-306126 
14956 1.755508309152773E-30624 5.131744022838896E-306223 4.663633742777370E-306220 
14957 7.808017840640831E-30634 1.554690915818223E-306316 1.444938344594602E-306313 
14958 3.461369677549435E-30643 4.557387317493998E-306410 4.332106473007333E-306407 
14959 1.529411820180805E-30652 1.292648702380148E-306503 1.256822229309436E-306500 
14960 6.735504938370459E-30662 3.547624781984059E-306597 3.528365040627175E-306594 
14961 2.956549290522951E-30671 9.420790131860980E-306691 9.585131886465765E-306688 
14962 1.293508617433058E-30680 2.420635257621970E-306784 2.519692834930138E-306781 
14963 5.640566916758189E-30690 6.018158886747764E-306878 6.409468753299183E-306875 
14964 2.451576227654986E-30699 1.447738439277002E-306971 1.577688986618754E-306968 
14965 1.062031143515439E-30708 3.369834832156317E-307065 3.757903976433332E-307062 
14966 4.585622480634789E-30718 7.589603175064162E-307159 8.661535484826078E-307156 
14967 1.973460902962294E-30727 1.653946126968826E-307252 1.931830528269183E-307249 
14968 8.465018830241251E-30737 3.487509315643023E-307346 4.169347430694515E-307343 
14969 3.619065905303666E-30746 7.115427705444686E-307440 8.707471733133906E-307437 
14970 1.542176944246893E-30755 1.404682435304762E-307533 1.759709529278480E-307530 
14971 6.549996379192809E-30765 2.683160737225253E-307627 3.441238903430515E-307624 
14972 2.772790404080124E-30774 4.959141668335283E-307721 6.511987941313779E-307718 
14973 1.169936101237118E-30783 8.868649983933371E-307815 1.192442034691684E-307811 
14974 4.920127404788720E-30793 1.534615495528523E-307908 2.112933806169302E-307905 
14975 2.062337080639267E-30802 2.569405179948066E-308002 3.622925738341537E-307999 
14976 8.616125894977539E-30812 4.162521135052614E-308096 6.011154604753541E-308093 
14977 3.587843527863853E-30821 6.524857563334910E-308190 9.651199421746702E-308187 
14978 1.489100516635725E-30830 9.896377065562763E-308284 1.499441775894911E-308280 
14979 6.160040738516832E-30840 1.452352157680400E-308377 2.254254000920495E-308374 
14980 2.539874121480020E-30849 2.062329348986440E-308471 3.279450026253593E-308468 
14981 1.043782062776560E-30858 2.833572859733537E-308565 4.616619812472848E-308562 
14982 4.275397327636129E-30868 3.767045844633066E-308659 6.288862947825406E-308656 
14983 1.745468992100854E-30877 4.845710583560957E-308753 8.289819513539302E-308750 
14984 7.102590688344700E-30887 6.031203295915797E-308847 1.057408861328962E-308843 
14985 2.880649496591142E-30896 7.263405284622040E-308941 1.305165969304883E-308937 
14986 1.164482642656281E-30905 8.463817414395625E-309035 1.558882792078400E-309031 
14987 4.691854962997800E-30915 9.542933035186975E-309129 1.801715065999950E-309125 
14988 1.884191690122867E-30924 1.041086780607329E-309222 2.015040051817951E-309219 
14989 7.541791547500713E-30934 1.098958610110731E-309316 2.180751505639157E-309313 
14990 3.008797004057934E-30943 1.122444744568589E-309410 2.283776526266932E-309407 
14991 1.196410353768416E-30952 1.109271152171115E-309504 2.314333565388697E-309501 
14992 4.741724715327285E-30962 1.060716834804126E-309598 2.269463639169926E-309595 
14993 1.873101876599479E-30971 9.814091003818259E-309693 2.153502743667528E-309689 
14994 7.374886427442494E-30981 8.785964763587970E-309787 1.977391010295305E-309783 
14995 2.894130686106396E-30990 7.610575023306953E-309881 1.756971055627880E-309877 
14996 1.132008769510053E-30999 6.378726831648679E-309975 1.510642100851411E-309971 
14997 4.413166210375250E-31009 5.172957785643332E-310069 1.256850107977004E-310065 
14998 1.714824205343868E-31018 4.059122350914013E-310163 1.011883035798957E-310159 
14999 6.641371000962491E-31028 3.081864259323483E-310257 7.883191358024712E-310254 
15000 2.563685112672574E-31037 2.264033796659693E-310351 5.942904456416462E-310348 
15001 9.863712668296990E-31047 1.609311882951072E-310445 4.335311952615307E-310442 
15002 3.782552138755253E-31056 1.106841213133002E-310539 3.060320303578914E-310536 
15003 1.445766642564311E-31065 7.365768985128487E-310634 2.090443045656094E-310630 
15004 5.507826256345196E-31075 4.742839317925029E-310728 1.381766697113908E-310724 
15005 2.091370636138830E-31084 2.954922883481591E-310822 8.838041335279998E-310819 
15006 7.914992539376772E-31094 1.781316905023251E-310916 5.470188109191500E-310913 
15007 2.985648871899871E-31103 1.039018790413702E-311010 3.276222732631737E-311007 
15008 1.122524057080086E-31112 5.863982472697404E-311105 1.898757504141675E-311101 
15009 4.206503705982946E-31122 3.202202924450216E-311199 1.064855093695338E-311195 
15010 1.571142492006943E-31131 1.691966792644634E-311293 5.778783813244640E-311290 
15011 5.848958504236286E-31141 8.650107277906519E-311388 3.034640909310264E-311384 
15012 2.170251978337161E-31150 4.278954800231578E-311482 1.542066470252226E-311478 
15013 8.026208240403553E-31160 2.048048912601349E-311576 7.582698810402203E-311573 
15014 2.958552737688573E-31169 9.484823269438011E-311671 3.608024210542055E-311667 
15015 1.086968162270176E-31178 4.250150679456312E-311765 1.661269171445103E-311761 
15016 3.980365339344427E-31188 1.842745880408352E-311859 7.401768437309043E-311856 
15017 1.452772595418943E-31197 7.730587139119294E-311954 3.191213849155512E-311950 
15018 5.284950451853946E-31207 3.137944739375313E-312048 1.331377605141161E-312044 
15019 1.916252640302803E-31216 1.232434234563263E-312142 5.374913909294225E-312139 
15020 6.925213462968657E-31226 4.683469944826084E-312237 2.099745712075685E-312233 
15021 2.494491923689913E-31235 1.722095028233077E-312331 7.937556308646489E-312328 
15022 8.955700592694469E-31245 6.126772425986037E-312426 2.903567060161144E-312422 
15023 3.204686437622951E-31254 2.109072530267282E-312520 1.027783942173245E-312516 
15024 1.142983652303844E-31263 7.024837457540656E-312615 3.520438168060427E-312611 
15025 4.063151183192161E-31273 2.263945204773499E-312709 1.166854053586961E-312705 
15026 1.439641702833327E-31282 7.059602968089782E-312804 3.742495468693994E-312800 
15027 5.084102706221305E-31292 2.129998239934951E-312898 1.161531394564592E-312894 
15028 1.789545145478170E-31301 6.218171282590778E-312993 3.488394135507215E-312989 
15029 6.278262009657368E-31311 1.756428405027207E-313087 1.013783149372692E-313083 
15030 2.195354370307779E-31320 4.800455234282898E-313182 2.850949433847248E-313178 
15031 7.651352970052444E-31330 1.269458368442407E-313276 7.758162754342960E-313273 
15032 2.657909774099037E-31339 3.248167624270903E-313371 2.042928576909257E-313367 
15033 9.202601387508296E-31349 8.041595056505340E-313466 5.205619329052686E-313462 
15034 3.175772279879451E-31358 1.926325293223265E-313560 1.283561123509197E-313556 
15035 1.092336507694065E-31367 4.464785288119928E-313655 3.062567212308209E-313651 
15036 3.744828062813911E-31377 1.001278561134891E-313749 7.070980314817838E-313746 
15037 1.279604154830399E-31386 2.172663691185210E-313844 1.579787063887918E-313840 
15038 4.358004875296130E-31396 4.561558077610088E-313939 3.415406526017447E-313935 
15039 1.479340269407024E-31405 9.266524650233331E-314034 7.145147197151123E-314030 
15040 5.005145773551399E-31415 1.821391888891009E-314128 1.446454849529373E-314124 
15041 1.687849236940667E-31424 3.463957925369396E-314223 2.833501906564481E-314219 
15042 5.673078962815241E-31434 6.374180773637344E-314318 5.371147291528024E-314314 
15043 1.900519137114869E-31443 1.134902523351901E-314412 9.852252654850520E-314409 
15044 6.345909778943546E-31453 1.955127231326616E-314507 1.748754900516411E-314503 
15045 2.111950589282066E-31462 3.258919435901439E-314602 3.003635814428350E-314598 
15046 7.005543156646055E-31472 5.255986237236417E-314697 4.992183369755301E-314693 
15047 2.316157336561565E-31481 8.201941510078244E-314792 8.028949195984767E-314788 
15048 7.632423739377900E-31491 1.238399670476678E-314886 1.249544755675119E-314882 
15049 2.506830941566886E-31500 1.809199904936883E-314981 1.881784330723933E-314977 
15050 8.206458203148524E-31510 2.557370847403836E-315076 2.742286371192436E-315072 
15051 2.677654910385599E-31519 3.497696688332530E-315171 3.867058020657269E-315167 
15052 8.708063008883012E-31529 4.628622041511106E-315266 5.276834782907210E-315262 
15053 2.822647329681520E-31538 5.926554540666324E-315361 6.967728673714622E-315357 
15054 9.119263417846271E-31548 7.342326615758432E-315456 8.902949097676099E-315452 
15055 2.936506540772151E-31557 8.801279568624403E-315551 1.100782395700838E-315546 
15056 9.424758698870136E-31567 1.020794894675923E-315645 1.317024900844733E-315641 
15057 3.014932185803948E-31576 1.145543464838703E-315740 1.524794871104565E-315736 
15058 9.612865871775081E-31586 1.243841141695429E-315835 1.708259262850493E-315831 
15059 3.054894585357032E-31595 1.306767661082851E-315930 1.851915095298579E-315926 
15060 9.676260941017093E-31605 1.328347816929011E-316025 1.942733748584509E-316021 
15061 3.054828939673026E-31614 1.306486880977923E-316120 1.972106766445737E-316116 
15062 9.612452082021020E-31624 1.243305828875111E-316215 1.937191198861768E-316211 
15063 3.014737003179247E-31633 1.144802071532053E-316310 1.841363274061521E-316306 
15064 9.423942167213172E-31643 1.019910854573924E-316405 1.693680128553164E-316401 
15065 2.936187023657954E-31652 8.791707708771349E-316501 1.507468454739917E-316496 
15066 9.118065855775109E-31662 7.332690204213263E-316596 1.298344669348331E-316591 
15067 2.822211946742000E-31671 5.917419391460075E-316691 1.082073325034334E-316686 
15068 8.706516027794911E-31681 4.620405898272698E-316786 8.726665079421694E-316782 
15069 2.677115096233281E-31690 3.490651739412548E-316881 6.810278173163771E-316877 
15070 8.204602183433063E-31700 2.551592833618146E-316976 5.142879160572394E-316972 
15071 2.506200683715125E-31709 1.804656426438883E-317071 3.758137919456792E-317067 
15072 7.630306357232684E-31719 1.234968395716099E-317166 2.657443463980519E-317162 
15073 2.315452660121213E-31728 8.177021750602021E-317262 1.818361715867445E-317257 
15074 7.003217611551199E-31738 5.238564618383763E-317357 1.203986035862593E-317352 
15075 2.111188956351435E-31747 3.247185846090515E-317452 7.714140530380826E-317448 
15076 6.343432786757989E-31757 1.947509194596430E-317547 4.782759776960083E-317543 
15077 1.899718785084186E-31766 1.130132236456050E-317642 2.869422607229077E-317638 
15078 5.670508602491622E-31776 6.345359427757361E-317738 1.665848064927910E-317733 
15079 1.687028486903032E-31785 3.447150556510454E-317833 9.358391019927614E-317829 
15080 5.002539295445025E-31795 1.811929010997783E-317928 5.087353445643132E-317924 
15081 1.478516841197150E-31804 9.215074459836840E-318024 2.676132184807578E-318019 
15082 4.355416591783084E-31814 4.534538601273362E-318119 1.362222773300170E-318114 
15083 1.278794527669691E-31823 2.158955955366906E-318214 6.709862757560938E-318210 
15084 3.742307444060198E-31833 9.945593989520441E-318310 3.198188546793261E-318305 
15085 1.091555364164947E-31842 4.432959598454294E-318405 1.475093045987637E-318400 
15086 3.173362367329804E-31852 1.911757324505444E-318500 6.583543252636437E-318496 
15087 9.195199245998772E-31862 7.977145856299104E-318596 2.843314476493996E-318591 
15088 2.655646001813589E-31871 3.220608398797381E-318691 1.188269704870885E-318686 
15089 7.644459204862672E-31881 1.258066982822005E-318786 4.805405919770843E-318782 
15090 2.193263851928061E-31890 4.754938455322069E-318882 1.880485802171741E-318877 
15091 6.271948840751941E-31900 1.738846170934176E-318977 7.120901265565036E-318973 
15092 1.787646446235273E-31909 6.152510873093597E-319073 2.609304690766321E-319068 
15093 5.078415520553031E-31919 2.106291206796673E-319168 9.252083666570808E-319164 
15094 1.437945076419877E-31928 6.976844959589672E-319264 3.174528522210333E-319259 
15095 4.058109958485615E-31938 2.236012340278073E-319359 1.054007839279090E-319354 
15096 1.141491686482863E-31947 6.933677210285104E-319455 3.386361937963513E-319450 
15097 3.200288334596441E-31957 2.080305780374162E-319550 1.052804742921456E-319545 
15098 8.942786459110658E-31967 6.038995369203624E-319646 3.167285532523987E-319641 
15099 2.490714747697258E-31976 1.696195917620097E-319741 9.220437467348993E-319737 
15100 6.914208738892349E-31986 4.609575768775489E-319837 2.597411518784758E-319832 
15101 1.913058835887468E-31995 1.212046718697464E-319932 7.080353204719226E-319928 
15102 5.275717058602979E-32005 3.083550391667716E-320028 1.867643624154195E-320023 
15103 1.450113436315628E-32014 7.590246097114914E-320124 4.767141265088935E-320119 
15104 3.972736421152021E-32024 1.807730186507590E-320219 1.177462160153717E-320214 
15105 1.084787830827851E-32033 4.165663043468333E-320315 2.814237996329784E-320310 
15106 2.952345077380412E-32043 9.287680485319849E-320411 6.508780279481396E-320406 
15107 8.008601300557175E-32053 2.003562176213388E-320506 1.456677208951542E-320501 
15108 2.165276959681726E-32062 4.181871057681189E-320602 3.154655685716822E-320597 
15109 5.834954101196249E-32072 8.445211543681124E-320698 6.610975239521656E-320693 
15110 1.567215161053939E-32081 1.650145860606259E-320793 1.340614836920968E-320788 
15111 4.195531418133765E-32091 3.119649965381632E-320889 2.630676456457504E-320884 
15112 1.119470069259469E-32100 5.706383517057665E-320985 4.995233341032191E-320980 
15113 2.977180277961751E-32110 1.009921051395406E-321080 9.178443687963541E-321076 
15114 7.891597026128423E-32120 1.729358750997105E-321176 1.631951474251094E-321171 
15115 2.084931400013098E-32129 2.865192407876908E-321272 2.807827089343978E-321267 
